Threads,Connections,Duration,Page,Total Requests,Total Time,Data Read,Requests/Sec,Transfer/Sec,Thread Latency Avg,Thread Latency StDev,Thread Latency Max,Thread Latency +/- StDev,Thread Req/Sec Avg,Thread Req/Sec StDev,Thread Req/Sec Max,Thread Req/Sec +/- StDev,Connect Errors,Read Errors,Write Errors,Timeout Errors
17,35,10,,99426,10.02s,25.62MB,9921.14,2.56MB,26.21ms,94.87%,895.81ms,94.87%,623.54,71.96%,1.90k,71.96%,,,,
17,36,10,,112002,10.10s,28.86MB,11088.8,2.86MB,3.24ms,76.28%,43.27ms,76.28%,659.8,72.89%,2.78k,72.89%,,,,
17,37,10,,113169,10.10s,29.16MB,11204.79,2.89MB,5.63ms,99.22%,1.25s,99.22%,667.85,72.49%,3.66k,72.49%,,,,
17,38,10,,110006,10.01s,28.35MB,10986.79,2.83MB,4.85ms,98.10%,225.84ms,98.10%,650.65,70.22%,1.48k,70.22%,,,,
17,39,10,,115879,10.01s,29.86MB,11575.46,2.98MB,3.10ms,83.61%,62.88ms,83.61%,684.28,69.24%,1.79k,69.24%,,,,
17,40,10,,132659,10.10s,34.18MB,13134.84,3.38MB,2.89ms,98.44%,336.90ms,98.44%,780.63,72.17%,2.88k,72.17%,,,,
17,41,10,,130971,10.10s,33.75MB,12967.29,3.34MB,3.96ms,98.53%,239.76ms,98.53%,772.81,72.98%,2.65k,72.98%,,,,
17,42,10,,129676,10.10s,33.41MB,12839.95,3.31MB,2.98ms,98.78%,385.61ms,98.78%,761.57,69.30%,1.88k,69.30%,,,,
17,43,10,,131596,10.10s,33.91MB,13028.86,3.36MB,3.56ms,98.70%,198.68ms,98.70%,776.44,73.50%,3.10k,73.50%,,,,
17,44,10,,125622,10.10s,32.37MB,12439.17,3.21MB,4.54ms,97.76%,227.60ms,97.76%,741.82,71.82%,3.50k,71.82%,,,,
17,45,10,,129984,10.10s,33.49MB,12871.16,3.32MB,2.77ms,95.45%,178.66ms,95.45%,766.96,71.74%,3.87k,71.74%,,,,
17,46,10,,130359,10.10s,33.59MB,12908.04,3.33MB,2.74ms,88.08%,50.01ms,88.08%,768.35,72.77%,2.78k,72.77%,,,,
17,47,10,,110987,10.10s,28.60MB,10989.29,2.83MB,4.62ms,97.83%,203.49ms,97.83%,658.33,75.89%,3.36k,75.89%,,,,
17,48,10,,127034,10.10s,32.73MB,12577.54,3.24MB,2.84ms,95.49%,182.43ms,95.49%,747.44,70.94%,2.80k,70.94%,,,,
17,49,10,,127551,10.10s,32.87MB,12629.62,3.25MB,2.80ms,95.54%,125.30ms,95.54%,750.36,69.71%,2.04k,69.71%,,,,
17,50,10,,129760,10.10s,33.44MB,12848.62,3.31MB,2.67ms,68.82%,66.53ms,68.82%,763.87,71.28%,2.47k,71.28%,,,,
18,18,10,,144045,10.10s,37.12MB,14262.93,3.68MB,1.72ms,94.27%,64.39ms,94.27%,802.66,66.87%,2.64k,66.87%,,,,
18,19,10,,144173,10.10s,37.15MB,14275.12,3.68MB,1.56ms,94.15%,37.46ms,94.15%,802.92,64.89%,1.98k,64.89%,,,,
18,20,10,,139554,10.10s,35.96MB,13817.42,3.56MB,3.41ms,98.00%,201.07ms,98.00%,782.36,68.27%,1.90k,68.27%,,,,
18,21,10,,144121,10.10s,37.14MB,14270.4,3.68MB,1.45ms,93.26%,48.12ms,93.26%,800.61,65.15%,1.69k,65.15%,,,,
18,22,10,,143139,10.10s,36.88MB,14171.4,3.65MB,1.66ms,98.43%,282.00ms,98.43%,794.14,62.76%,1.69k,62.76%,,,,
18,23,10,,142054,10.10s,36.60MB,14067.34,3.62MB,1.48ms,93.42%,35.26ms,93.42%,789.89,63.68%,1.66k,63.68%,,,,
18,24,10,,134658,10.10s,34.70MB,13333.42,3.44MB,2.64ms,98.54%,201.99ms,98.54%,753.91,66.85%,2.46k,66.85%,,,,
18,25,10,,143002,10.10s,36.85MB,14158.91,3.65MB,1.59ms,97.84%,230.80ms,97.84%,794.77,65.28%,1.71k,65.28%,,,,
18,26,10,,112991,10.10s,29.11MB,11186.94,2.88MB,3.30ms,98.16%,220.16ms,98.16%,635.09,67.68%,1.72k,67.68%,,,,
18,27,10,,141008,10.10s,36.33MB,13960.55,3.60MB,1.45ms,93.85%,78.78ms,93.85%,784.59,65.87%,1.85k,65.87%,,,,
18,28,10,,141043,10.10s,36.34MB,13965.1,3.60MB,2.36ms,98.73%,202.12ms,98.73%,788.85,67.10%,1.92k,67.10%,,,,
18,29,10,,131978,10.10s,34.01MB,13068.54,3.37MB,3.58ms,98.08%,412.40ms,98.08%,746.02,64.92%,2.14k,64.92%,,,,
18,30,10,,122129,10.10s,31.47MB,12091.54,3.12MB,6.73ms,95.96%,412.10ms,95.96%,703.69,70.96%,2.32k,70.96%,,,,
18,31,10,,140746,10.10s,36.27MB,13935.93,3.59MB,1.42ms,93.08%,54.21ms,93.08%,783.9,64.06%,1.87k,64.06%,,,,
18,32,10,,129340,10.10s,33.33MB,12805.8,3.30MB,1.59ms,97.00%,202.59ms,97.00%,718.83,64.08%,1.63k,64.08%,,,,
18,33,10,,135421,10.10s,34.89MB,13411.64,3.46MB,1.45ms,92.83%,49.33ms,92.83%,754.64,64.65%,2.11k,64.65%,,,,
18,34,10,,130804,10.10s,33.70MB,12950.68,3.34MB,1.48ms,92.92%,72.54ms,92.92%,726.54,64.66%,1.56k,64.66%,,,,
18,35,10,,133125,10.10s,34.30MB,13181.23,3.40MB,1.45ms,94.65%,117.56ms,94.65%,740.23,64.73%,1.85k,64.73%,,,,
18,36,10,,119443,10.10s,30.78MB,11826.24,3.05MB,8.46ms,93.72%,403.66ms,93.72%,669.47,75.89%,4.23k,75.89%,,,,
18,37,10,,121941,10.10s,31.42MB,12074,3.11MB,7.97ms,95.84%,412.32ms,95.84%,683.3,75.00%,3.03k,75.00%,,,,
18,38,10,,119334,10.10s,30.75MB,11816.36,3.04MB,4.74ms,98.15%,204.42ms,98.15%,668.14,76.00%,3.38k,76.00%,,,,
18,39,10,,116586,10.10s,30.04MB,11543.87,2.97MB,4.10ms,97.67%,204.26ms,97.67%,648.82,69.35%,1.85k,69.35%,,,,
18,40,10,,90146,10.10s,23.23MB,8924.84,2.30MB,101.38ms,91.33%,1.79s,91.33%,594.86,73.43%,4.05k,73.43%,0,0,0,3
18,41,10,,119713,10.10s,30.85MB,11853.25,3.05MB,3.23ms,93.39%,113.98ms,93.39%,665.62,71.54%,2.67k,71.54%,,,,
18,42,10,,123385,10.10s,31.79MB,12216.27,3.15MB,4.48ms,98.30%,205.97ms,98.30%,689.46,73.08%,2.40k,73.08%,,,,
18,43,10,,122870,10.10s,31.66MB,12167.64,3.14MB,4.95ms,97.66%,409.66ms,97.66%,684.45,72.32%,2.49k,72.32%,,,,
18,44,10,,120525,10.10s,31.06MB,11932.79,3.07MB,3.17ms,92.25%,114.94ms,92.25%,671.67,72.14%,3.71k,72.14%,,,,
18,45,10,,120196,10.10s,30.97MB,11901.63,3.07MB,3.99ms,98.64%,205.56ms,98.64%,669.94,73.30%,3.16k,73.30%,,,,
18,46,10,,121848,10.10s,31.40MB,12064.75,3.11MB,3.12ms,83.91%,87.07ms,83.91%,677.76,74.74%,2.82k,74.74%,,,,
18,47,10,,122832,10.10s,31.65MB,12161.98,3.13MB,3.65ms,98.74%,463.60ms,98.74%,683.35,72.30%,2.90k,72.30%,,,,
18,48,10,,117243,10.10s,30.21MB,11609.33,2.99MB,6.21ms,98.51%,1.24s,98.51%,658.31,74.69%,3.97k,74.69%,,,,
18,49,10,,124710,10.10s,32.13MB,12348.06,3.18MB,3.49ms,99.26%,611.19ms,99.26%,693.8,75.68%,3.12k,75.68%,,,,
18,50,10,,125782,10.10s,32.41MB,12453.77,3.21MB,5.56ms,97.34%,205.48ms,97.34%,700.9,77.08%,3.77k,77.08%,,,,
19,19,10,,128436,10.10s,33.09MB,12716.9,3.28MB,4.20ms,98.00%,402.40ms,98.00%,684.13,63.30%,1.66k,63.30%,,,,
19,20,10,,102000,10.01s,26.28MB,10188.29,2.63MB,123.61ms,90.20%,1.86s,90.20%,652.77,68.85%,1.86k,68.85%,,,,
19,21,10,,135620,10.10s,34.95MB,13428.71,3.46MB,2.20ms,98.00%,172.43ms,98.00%,717.22,64.79%,1.96k,64.79%,,,,
19,22,10,,133321,10.10s,34.35MB,13200.3,3.40MB,3.06ms,98.27%,203.38ms,98.27%,708.06,66.90%,2.44k,66.90%,,,,
19,23,10,,135556,10.10s,34.93MB,13421.94,3.46MB,4.05ms,97.66%,205.16ms,97.66%,724.03,65.51%,2.18k,65.51%,,,,
19,24,10,,134574,10.10s,34.68MB,13326.21,3.43MB,1.69ms,95.11%,128.01ms,95.11%,709.86,62.76%,1.78k,62.76%,,,,
19,25,10,,131847,10.10s,33.97MB,13053.44,3.36MB,2.77ms,98.54%,202.38ms,98.54%,697.83,64.66%,1.91k,64.66%,,,,
19,26,10,,136252,10.10s,35.11MB,13490.24,3.48MB,1.71ms,95.38%,123.96ms,95.38%,718.67,60.35%,1.80k,60.35%,,,,
19,27,10,,137077,10.10s,35.32MB,13572.41,3.50MB,1.63ms,94.46%,95.87ms,94.46%,721.5,63.57%,1.55k,63.57%,,,,
19,28,10,,138255,10.10s,35.62MB,13689.21,3.53MB,1.54ms,92.41%,36.59ms,92.41%,728.44,64.11%,1.59k,64.11%,,,,
19,29,10,,137741,10.10s,35.49MB,13637.83,3.51MB,2.00ms,98.82%,203.24ms,98.82%,731.02,62.87%,1.91k,62.87%,,,,
19,30,10,,130741,10.10s,33.69MB,12946.22,3.34MB,1.90ms,98.30%,202.96ms,98.30%,690.86,64.51%,1.97k,64.51%,,,,
19,31,10,,107755,10.10s,27.77MB,10669.79,2.75MB,7.81ms,95.55%,293.86ms,95.55%,588.26,66.19%,1.65k,66.19%,,,,
19,32,10,,115295,10.10s,29.71MB,11416.13,2.94MB,3.77ms,97.22%,233.58ms,97.22%,616.46,67.06%,2.52k,67.06%,,,,
19,33,10,,134226,10.10s,34.59MB,13290.44,3.42MB,2.22ms,99.05%,493.47ms,99.05%,709.42,63.24%,1.74k,63.24%,,,,
19,34,10,,132125,10.10s,34.04MB,13081.59,3.37MB,1.57ms,93.57%,48.25ms,93.57%,696.01,64.74%,1.57k,64.74%,,,,
19,35,10,,124236,10.10s,32.01MB,12301.6,3.17MB,1.63ms,92.57%,55.78ms,92.57%,655.73,64.14%,1.85k,64.14%,,,,
19,36,10,,122609,10.01s,31.59MB,12245.01,3.16MB,3.11ms,98.53%,223.80ms,98.53%,653.33,61.87%,1.87k,61.87%,,,,
19,37,10,,123691,10.10s,31.87MB,12248.63,3.16MB,1.82ms,98.27%,283.75ms,98.27%,653.42,62.68%,2.00k,62.68%,,,,
19,38,10,,106052,10.02s,27.33MB,10589.29,2.73MB,8.37ms,94.17%,227.94ms,94.17%,564.79,72.23%,1.69k,72.23%,,,,
19,39,10,,110264,10.10s,28.41MB,10917.75,2.81MB,3.91ms,93.31%,85.03ms,93.31%,581.58,73.67%,2.98k,73.67%,,,,
19,40,10,,119388,10.10s,30.76MB,11820.87,3.05MB,4.93ms,97.69%,301.38ms,97.69%,631.95,72.34%,2.35k,72.34%,0,0,0,1
19,41,10,,124459,10.10s,32.07MB,12322.37,3.18MB,3.96ms,99.04%,632.32ms,99.04%,656.11,70.39%,2.46k,70.39%,,,,
19,42,10,,123567,10.10s,31.84MB,12237.15,3.15MB,3.38ms,94.49%,119.19ms,94.49%,652.32,75.55%,3.54k,75.55%,,,,
19,43,10,,102892,10.10s,26.51MB,10187.26,2.62MB,12.83ms,95.12%,743.33ms,95.12%,560.43,70.45%,1.52k,70.45%,,,,
19,44,10,,91319,10.10s,23.53MB,9041.62,2.33MB,6.18ms,95.74%,421.35ms,95.74%,479.73,69.81%,1.61k,69.81%,,,,
19,45,10,,114396,10.10s,29.48MB,11326.7,2.92MB,4.15ms,98.32%,306.36ms,98.32%,601.27,71.15%,1.71k,71.15%,,,,
19,46,10,,110820,10.10s,28.55MB,10972.57,2.83MB,4.57ms,98.31%,464.99ms,98.31%,583.84,76.29%,2.82k,76.29%,,,,
19,47,10,,113563,10.10s,29.26MB,11244.51,2.90MB,5.13ms,97.71%,261.39ms,97.71%,598.48,74.49%,2.65k,74.49%,,,,
19,48,10,,115653,10.10s,29.80MB,11451.33,2.95MB,4.78ms,98.54%,585.56ms,98.54%,610.33,75.83%,2.91k,75.83%,,,,
19,49,10,,116966,10.10s,30.14MB,11581.04,2.98MB,5.04ms,98.29%,428.98ms,98.29%,616.93,70.17%,2.42k,70.17%,,,,
19,50,10,,114695,10.10s,29.55MB,11356.59,2.93MB,7.81ms,97.66%,802.77ms,97.66%,604.62,72.82%,2.24k,72.82%,,,,
20,20,10,,127630,10.10s,32.89MB,12636.45,3.26MB,10.97ms,98.02%,919.12ms,98.02%,653.35,65.49%,1.65k,65.49%,,,,
20,21,10,,129327,10.10s,33.32MB,12807.02,3.30MB,5.57ms,98.40%,783.52ms,98.40%,654.26,64.57%,1.90k,64.57%,,,,
20,22,10,,136085,10.10s,35.07MB,13473.5,3.47MB,7.98ms,98.26%,653.14ms,98.26%,693.25,64.38%,1.64k,64.38%,,,,
20,23,10,,130226,10.10s,33.56MB,12894.04,3.32MB,6.84ms,97.72%,691.19ms,97.72%,664.79,65.65%,1.88k,65.65%,,,,
20,24,10,,113612,10.10s,29.27MB,11249.78,2.90MB,8.91ms,96.33%,596.49ms,96.33%,586.47,68.11%,2.54k,68.11%,,,,
20,25,10,,107413,10.10s,27.68MB,10634.82,2.74MB,8.27ms,97.45%,849.51ms,97.45%,548.88,70.78%,2.07k,70.78%,,,,
20,26,10,,113059,10.10s,29.13MB,11193.89,2.88MB,5.32ms,97.94%,405.43ms,97.94%,576.14,65.58%,2.13k,65.58%,,,,
20,27,10,,119469,10.10s,30.78MB,11829.16,3.05MB,3.67ms,97.52%,273.02ms,97.52%,602.81,65.09%,1.96k,65.09%,,,,
20,28,10,,116308,10.10s,29.97MB,11516.81,2.97MB,4.23ms,97.61%,400.79ms,97.61%,589.32,66.29%,1.58k,66.29%,,,,
20,29,10,,112899,10.10s,29.09MB,11178.13,2.88MB,11.96ms,96.44%,569.79ms,96.44%,593.11,66.00%,2.16k,66.00%,,,,
20,30,10,,121107,10.10s,31.21MB,11991.52,3.09MB,6.15ms,98.53%,707.52ms,98.53%,616.32,65.45%,2.05k,65.45%,,,,
20,31,10,,120989,10.01s,31.18MB,12083.78,3.11MB,6.55ms,98.11%,722.83ms,98.11%,618.71,63.94%,1.51k,63.94%,,,,
20,32,10,,119442,10.10s,30.78MB,11825.88,3.05MB,4.83ms,97.41%,611.73ms,97.41%,608.16,66.53%,1.68k,66.53%,,,,
20,33,10,,120869,10.10s,31.14MB,11969.45,3.08MB,6.42ms,97.63%,712.58ms,97.63%,625.98,65.04%,2.70k,65.04%,,,,
20,34,10,,122628,10.10s,31.60MB,12141.17,3.13MB,7.28ms,98.43%,956.23ms,98.43%,626.55,66.09%,1.64k,66.09%,,,,
20,35,10,,128654,10.10s,33.15MB,12739.85,3.28MB,4.29ms,98.72%,614.33ms,98.72%,652.93,66.19%,2.16k,66.19%,,,,
20,36,10,,72394,10.10s,18.65MB,7168.41,1.85MB,39.07ms,92.93%,865.90ms,92.93%,444.45,59.57%,2.42k,59.57%,,,,
20,37,10,,132052,10.10s,34.03MB,13074.9,3.37MB,2.49ms,98.60%,201.77ms,98.60%,665.6,66.58%,1.79k,66.58%,,,,
20,38,10,,135724,10.10s,34.97MB,13437.56,3.46MB,1.75ms,98.24%,200.78ms,98.24%,679.74,63.70%,1.70k,63.70%,,,,
20,39,10,,134678,10.10s,34.70MB,13334.52,3.44MB,3.63ms,99.29%,1.15s,99.29%,677.64,62.24%,1.55k,62.24%,,,,
20,40,10,,117605,10.10s,30.30MB,11644.6,3.00MB,12.51ms,97.00%,1.77s,97.00%,594.54,77.13%,3.95k,77.13%,,,,
20,41,10,,119580,10.10s,30.81MB,11839.28,3.05MB,3.85ms,95.83%,172.28ms,95.83%,597.69,69.49%,1.81k,69.49%,,,,
20,42,10,,118450,10.10s,30.52MB,11728.6,3.02MB,3.77ms,95.49%,137.97ms,95.49%,592.31,72.21%,2.23k,72.21%,,,,
20,43,10,,117156,10.10s,30.19MB,11599.58,2.99MB,4.75ms,97.91%,205.45ms,97.91%,586.18,74.15%,2.15k,74.15%,,,,
20,44,10,,115972,10.10s,29.88MB,11483.49,2.96MB,7.98ms,98.68%,1.61s,98.68%,583.14,73.98%,3.43k,73.98%,,,,
20,45,10,,117826,10.10s,30.36MB,11665.51,3.01MB,3.73ms,95.09%,131.78ms,95.09%,590.31,75.30%,2.89k,75.30%,,,,
20,46,10,,116866,10.10s,30.11MB,11572.71,2.98MB,3.79ms,94.92%,120.53ms,94.92%,585.02,75.47%,2.61k,75.47%,,,,
20,47,10,,116245,10.10s,29.95MB,11510.5,2.97MB,4.82ms,98.56%,692.85ms,98.56%,581.24,70.52%,1.94k,70.52%,,,,
20,48,10,,76514,10.10s,19.72MB,7575.69,1.95MB,23.04ms,95.46%,1.82s,95.46%,400,68.60%,3.04k,68.60%,,,,
20,49,10,,117394,10.10s,30.25MB,11623.89,3.00MB,4.85ms,98.27%,405.23ms,98.27%,588.48,76.14%,2.96k,76.14%,,,,
20,50,10,,116882,10.10s,30.12MB,11573.3,2.98MB,4.19ms,98.47%,207.14ms,98.47%,585.63,73.91%,3.05k,73.91%,,,,
21,21,10,,134721,10.10s,34.71MB,13339.83,3.44MB,7.07ms,99.28%,1.52s,99.28%,645.39,62.21%,1.60k,62.21%,,,,
21,22,10,,133319,10.10s,34.35MB,13200.5,3.40MB,2.09ms,94.72%,109.79ms,94.72%,635.78,63.94%,1.74k,63.94%,,,,
21,23,10,,134824,10.10s,34.74MB,13349.05,3.44MB,2.01ms,95.23%,152.64ms,95.23%,643.37,62.40%,1.57k,62.40%,,,,
21,24,10,,132711,10.10s,34.20MB,13141.4,3.39MB,3.60ms,98.16%,402.58ms,98.16%,638.14,64.05%,2.10k,64.05%,,,,
21,25,10,,132747,10.10s,34.20MB,13143.54,3.39MB,2.25ms,98.52%,403.49ms,98.52%,632.66,61.49%,1.62k,61.49%,,,,
21,26,10,,126502,10.10s,32.60MB,12525.18,3.23MB,6.80ms,96.09%,414.35ms,96.09%,617.49,68.06%,1.78k,68.06%,,,,
21,27,10,,130222,10.10s,33.55MB,12893.16,3.32MB,4.44ms,98.10%,308.89ms,98.10%,628.68,63.33%,1.68k,63.33%,,,,
21,28,10,,129533,10.10s,33.38MB,12824.9,3.30MB,2.07ms,94.89%,101.35ms,94.89%,617.37,63.31%,1.68k,63.31%,,,,
21,29,10,,127540,10.10s,32.86MB,12627.73,3.25MB,3.05ms,97.36%,202.64ms,97.36%,610.98,65.71%,1.66k,65.71%,,,,
21,30,10,,83460,10.10s,21.51MB,8263.48,2.13MB,15.59ms,95.39%,594.01ms,95.39%,421.34,71.17%,1.73k,71.17%,,,,
21,31,10,,133376,10.10s,34.37MB,13205.94,3.40MB,1.91ms,95.22%,107.06ms,95.22%,635.36,61.39%,1.52k,61.39%,,,,
21,32,10,,135866,10.10s,35.01MB,13451.85,3.47MB,1.89ms,97.12%,201.57ms,97.12%,647.43,61.87%,1.67k,61.87%,,,,
21,33,10,,129855,10.10s,33.46MB,12856.48,3.31MB,2.50ms,98.08%,372.27ms,98.08%,630,64.09%,1.59k,64.09%,,,,
21,34,10,,132053,10.10s,34.03MB,13074.97,3.37MB,2.44ms,97.76%,268.50ms,97.76%,630.01,64.12%,1.64k,64.12%,,,,
21,35,10,,133276,10.10s,34.34MB,13196.1,3.40MB,3.06ms,98.23%,348.28ms,98.23%,638.91,63.08%,1.63k,63.08%,,,,
21,36,10,,129788,10.10s,33.44MB,12851.14,3.31MB,5.14ms,97.88%,766.41ms,97.88%,628.98,66.65%,1.74k,66.65%,,,,
21,37,10,,131347,10.10s,33.84MB,13004.72,3.35MB,3.91ms,98.50%,650.17ms,98.50%,633.3,66.81%,1.57k,66.81%,,,,
21,38,10,,129792,10.10s,33.44MB,12851.82,3.31MB,8.56ms,97.97%,893.94ms,97.97%,638.01,67.80%,2.63k,67.80%,,,,
21,39,10,,134042,10.10s,34.54MB,13270.89,3.42MB,6.09ms,98.74%,855.71ms,98.74%,652.05,65.87%,1.59k,65.87%,,,,
21,40,10,,134800,10.10s,34.73MB,13346.64,3.44MB,4.85ms,98.41%,630.02ms,98.41%,652.3,63.97%,1.65k,63.97%,,,,
21,41,10,,127257,10.10s,32.79MB,12599.25,3.25MB,4.68ms,98.65%,658.13ms,98.65%,615.09,64.10%,1.52k,64.10%,,,,
21,42,10,,94503,10.10s,24.35MB,9356.8,2.41MB,14.95ms,95.29%,1.11s,95.29%,456.74,72.55%,1.86k,72.55%,,,,
21,43,10,,103986,10.10s,26.79MB,10294.95,2.65MB,5.31ms,98.63%,351.14ms,98.63%,495.55,75.75%,2.25k,75.75%,,,,
21,44,10,,103843,10.10s,26.76MB,10281.36,2.65MB,7.17ms,97.67%,414.88ms,97.67%,497.55,77.39%,2.20k,77.39%,,,,
21,45,10,,102614,10.10s,26.44MB,10159.22,2.62MB,8.07ms,97.96%,832.68ms,97.96%,489.33,74.54%,2.37k,74.54%,,,,
21,46,10,,103451,10.10s,26.66MB,10243.87,2.64MB,13.94ms,97.99%,1.96s,97.99%,494.81,76.80%,3.76k,76.80%,,,,
21,47,10,,107524,10.10s,27.71MB,10646.13,2.74MB,13.38ms,97.72%,1.28s,97.72%,512.92,75.19%,2.37k,75.19%,,,,
21,48,10,,107926,10.01s,27.81MB,10782.83,2.78MB,16.79ms,98.17%,1.56s,98.17%,516.16,72.78%,1.52k,72.78%,,,,
21,49,10,,110172,10.10s,28.39MB,10908.09,2.81MB,16.34ms,98.24%,1.40s,98.24%,525.01,72.55%,2.02k,72.55%,,,,
21,50,10,,103796,10.10s,26.74MB,10279.05,2.65MB,17.15ms,98.29%,1.95s,98.29%,495.87,73.87%,3.98k,73.87%,,,,
22,22,10,,112793,10.10s,29.06MB,11167.69,2.88MB,11.07ms,98.24%,948.04ms,98.24%,525.31,62.94%,2.11k,62.94%,,,,
22,23,10,,109156,10.02s,28.13MB,10898.07,2.81MB,14.27ms,97.04%,987.88ms,97.04%,514.78,62.34%,1.66k,62.34%,,,,
22,24,10,,111263,10.10s,28.67MB,11013.95,2.84MB,6.80ms,98.70%,807.17ms,98.70%,513.74,65.95%,1.51k,65.95%,,,,
22,25,10,,72022,10.06s,18.56MB,7156.93,1.84MB,31.15ms,92.38%,825.06ms,92.38%,371.73,67.39%,1.23k,67.39%,,,,
22,26,10,,121289,10.10s,31.25MB,12009.48,3.09MB,4.84ms,97.47%,223.62ms,97.47%,560.37,64.20%,2.12k,64.20%,,,,
22,27,10,,128626,10.10s,33.14MB,12735.65,3.28MB,6.79ms,95.98%,224.63ms,95.98%,603.89,66.18%,1.83k,66.18%,,,,
22,28,10,,139418,10.10s,35.92MB,13804.15,3.56MB,4.06ms,97.63%,195.65ms,97.63%,641.23,61.14%,1.69k,61.14%,,,,
22,29,10,,129649,10.10s,33.41MB,12837.11,3.31MB,4.20ms,97.41%,202.53ms,97.41%,596.69,70.27%,2.79k,70.27%,,,,
22,30,10,,138503,10.10s,35.69MB,13712.93,3.53MB,2.30ms,98.29%,193.50ms,98.29%,630.8,64.49%,1.75k,64.49%,,,,
22,31,10,,136225,10.10s,35.10MB,13488.35,3.48MB,3.09ms,98.16%,194.60ms,98.16%,621.16,66.68%,1.64k,66.68%,,,,
22,32,10,,137325,10.10s,35.38MB,13596.66,3.50MB,3.15ms,98.61%,396.51ms,98.61%,627.4,64.16%,1.78k,64.16%,,,,
22,33,10,,136030,10.10s,35.05MB,13469.7,3.47MB,4.06ms,97.68%,198.94ms,97.68%,629.27,67.61%,1.84k,67.61%,,,,
22,34,10,,135999,10.10s,35.04MB,13465.21,3.47MB,3.59ms,97.95%,200.24ms,97.95%,623.6,65.90%,1.74k,65.90%,,,,
22,35,10,,138500,10.10s,35.69MB,13712.66,3.53MB,1.83ms,95.54%,155.52ms,95.54%,629.52,60.03%,1.61k,60.03%,,,,
22,36,10,,113770,10.10s,29.32MB,11265.39,2.90MB,3.92ms,96.41%,308.00ms,96.41%,520.19,66.20%,2.44k,66.20%,,,,
22,37,10,,114112,10.10s,29.40MB,11298.86,2.91MB,3.36ms,96.66%,417.95ms,96.66%,520.77,66.32%,1.83k,66.32%,,,,
22,38,10,,132855,10.10s,34.23MB,13153.67,3.39MB,2.89ms,98.75%,405.34ms,98.75%,610.11,63.17%,2.57k,63.17%,,,,
22,39,10,,137253,10.10s,35.37MB,13589.19,3.50MB,1.73ms,91.03%,70.57ms,91.03%,623.93,60.89%,1.63k,60.89%,,,,
22,40,10,,131822,10.10s,33.97MB,13052.13,3.36MB,2.68ms,98.86%,410.15ms,98.86%,605.32,64.34%,1.76k,64.34%,,,,
22,41,10,,134126,10.10s,34.56MB,13281.31,3.42MB,2.56ms,99.40%,758.21ms,99.40%,612.41,61.26%,1.66k,61.26%,,,,
22,42,10,,137194,10.10s,35.35MB,13584.22,3.50MB,1.76ms,94.51%,123.60ms,94.51%,624.02,60.91%,1.71k,60.91%,,,,
22,43,10,,134930,10.10s,34.77MB,13359.93,3.44MB,2.68ms,98.79%,410.11ms,98.79%,618.68,64.53%,1.79k,64.53%,,,,
22,44,10,,118990,10.10s,30.66MB,11781.89,3.04MB,8.14ms,93.40%,233.55ms,93.40%,543.28,74.41%,2.79k,74.41%,,,,
22,45,10,,118533,10.10s,30.54MB,11735.78,3.02MB,4.16ms,98.10%,407.70ms,98.10%,539.46,75.61%,2.96k,75.61%,,,,
22,46,10,,116120,10.10s,29.92MB,11496.97,2.96MB,4.12ms,94.76%,203.81ms,94.76%,528.71,78.87%,2.78k,78.87%,,,,
22,47,10,,117334,10.10s,30.23MB,11618.87,2.99MB,4.48ms,98.75%,581.33ms,98.75%,533.82,74.40%,2.09k,74.40%,,,,
22,48,10,,85882,10.10s,22.13MB,8503.34,2.19MB,80.35ms,92.32%,1.63s,92.32%,457.6,70.47%,1.43k,70.47%,,,,
22,49,10,,95610,10.10s,24.64MB,9467.54,2.44MB,5.99ms,98.45%,413.82ms,98.45%,435.7,79.26%,2.99k,79.26%,,,,
22,50,10,,100682,10.10s,25.94MB,9968.65,2.57MB,5.01ms,98.77%,513.02ms,98.77%,457.55,77.00%,1.98k,77.00%,,,,
23,23,10,,112893,10.10s,29.09MB,11178.08,2.88MB,12.61ms,95.04%,611.20ms,95.04%,515.78,68.97%,2.03k,68.97%,0,0,0,1
23,24,10,,117931,10.10s,30.39MB,11676.72,3.01MB,5.26ms,97.28%,516.46ms,97.28%,519.66,64.30%,1.67k,64.30%,,,,
23,25,10,,120768,10.10s,31.12MB,11957.2,3.08MB,3.43ms,97.35%,269.65ms,97.35%,528.18,62.39%,1.37k,62.39%,,,,
23,26,10,,131250,10.10s,33.82MB,12995.52,3.35MB,3.63ms,97.74%,599.74ms,97.74%,573.94,63.79%,1.70k,63.79%,,,,
23,27,10,,132688,10.10s,34.19MB,13138.01,3.39MB,3.12ms,96.13%,201.72ms,96.13%,580.33,62.72%,1.65k,62.72%,,,,
23,28,10,,128480,10.10s,33.11MB,12720.86,3.28MB,6.98ms,97.98%,1.03s,97.98%,567.49,66.98%,1.46k,66.98%,,,,
23,29,10,,126330,10.10s,32.55MB,12507.94,3.22MB,5.39ms,97.34%,749.48ms,97.34%,558.21,66.52%,1.75k,66.52%,,,,
23,30,10,,125523,10.10s,32.34MB,12428.46,3.20MB,3.70ms,96.37%,202.43ms,96.37%,550.28,68.37%,1.76k,68.37%,,,,
